symbol,date,volume_ratio_5d,volume_spike,volume_trend_10d,relative_volume,volume_acceleration,dark_pool_ratio,rsi_14,macd_signal,macd_histogram,bollinger_position,stochastic_k,adx_14,atr_14,ema_20_distance,sma_50_distance,williams_r,price_momentum_5d,price_momentum_10d,price_momentum_20d,price_acceleration,gap_percent,intraday_volatility,overnight_return,week_high_distance,put_call_ratio,put_call_ratio_change,unusual_options_activity,options_iv_rank,gamma_exposure,max_pain_distance,options_volume_ratio,institutional_net_flow,block_trade_volume,insider_buying_ratio,ownership_change_30d,news_sentiment_delta,social_momentum,analyst_target_distance,earnings_surprise_impact,sector_momentum_5d,spy_momentum_5d,vix_level,correlation_to_spy_20d,finbert_positive,finbert_neutral,finbert_negative,label
PG,2024-04-15,0.8684680007124034,0,-89763.63636363618,0.8965353908669936,-217503.63636363592,0,32.470554327310055,-0.5278760346027855,-0.5278760346027855,0.1881458064161602,8.994055484577046,25,1.7882767786837417,-0.0159727682500988,-0.0234902133998432,-91.00594451542295,-0.0037810107904886,-0.0319467012106438,-0.0367455771148576,0.0281656904201551,0.0070173669875973,0.0095256713374638,0.0070173669875973,0.0471373293491948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0271377246826887,0.9612578749656676,0.011604418978095,UP
LLY,2024-11-15,1.736896197327852,0,-4806.666666666533,1.5634172388140828,-865186.6666666659,0,23.185158008066253,-5.711025272832721,-5.711025272832721,0.0331778660217701,1.2324478109077706,25,33.91190455645393,-0.1005756686890522,-0.153137313457123,-98.76755218909224,-0.1011426160707048,-0.0873018984315894,-0.1857731078260476,-0.0138407176391154,-0.01240881328478,0.0435763724446022,-0.01240881328478,0.23145219386861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0326696150004863,0.9537607431411744,0.0135696679353713,UP
AAPL,2024-11-15,1.0705967401148346,0,684758.1818181822,1.0923739177112977,-951421.8181818152,0,35.98335093967245,-0.2195377872070363,-0.2195377872070363,0.3406534428822517,37.87651835344029,25,3.855189052451903,-0.0075898625289552,-0.0080215043101825,-62.12348164655971,-0.0086358703704553,0.010486587710367,-0.0414997375994113,-0.0191224580808223,-0.007974757823613,0.0117049203530279,-0.007974757823613,0.0515492929312963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.5094980001449585,0.2219992727041244,0.2685027420520782,UP
MO,2024-03-15,2.2784621383011627,1,838513.9393939392,3.489143770931696,-6940016.060606057,0,74.307599752919,0.3171255104195469,0.3171255104195469,0.9577611312586918,87.99998340628983,25,0.6294016093685398,0.0475494257758576,0.0696294498060972,-12.000016593710164,0.047766857180459,0.0736660727431797,0.0921084161093519,-0.0258992155627206,-0.0083559810503465,0.0143475534116259,-0.0083559810503465,0.0242438300420166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1485412418842315,0.0387357398867607,0.8127230405807495,NEUTRAL
NKE,2023-02-15,1.039907708396561,0,51869.69696969688,1.0030481702601923,135049.6969696973,0,49.852147303360645,-0.571762227344228,-0.571762227344228,0.6480822646142336,64.43827037566007,25,2.6810898370499916,0.0182162086359923,0.0588620603511615,-35.561729624339925,0.0371816834818339,-0.0155983099222772,0.008304969848998,0.0527799934041112,-0.0103010739260341,0.0208166408515406,-0.0103010739260341,0.1231734259075255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.2526493668556213,0.0377805493772029,0.7095701098442078,DOWN
WMT,2023-08-15,0.9339206539811564,0,454121.81818181864,1.0396028469064795,-380238.1818181816,0,50.03337805948889,-0.0262258485319206,-0.0262258485319206,0.5528100263879524,33.08013133168326,25,0.6276064475577715,0.0031031962023725,0.020254495545229,-66.91986866831674,-0.0056278320599427,0.0039965373143235,0.0334856236649503,-0.0096243693742663,-0.0028749006312985,0.0117212634151022,-0.0028749006312985,0.022115614950115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0368253588676452,0.9511143565177916,0.0120602874085307,NEUTRAL
CMCSA,2024-11-15,1.2255141327824208,0,-776469.0909090906,0.9145638843699162,-2889579.090909089,0,56.17575454958347,-0.0707334245069863,-0.0707334245069863,0.5045378785796706,31.93264497050176,25,1.0964344208260697,-0.0032859987574816,0.0331659012933057,-68.06735502949824,-0.0234571775780829,-0.0156106946195183,0.022656738375711,-0.0078464829585646,-1.754935045205523e-07,0.0285188104145448,-1.754935045205523e-07,0.0686331869749455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0317910090088844,0.9571740031242372,0.0110349226742982,NEUTRAL
HD,2024-08-15,0.854465164737481,0,138930.90909090918,1.038145865329621,-211729.09090909065,0,50.42717335685125,-0.4568228652363517,-0.4568228652363517,0.6620159577708229,62.4998874009734,25,9.772552263615236,0.0185283101513962,0.0301823728052075,-37.5001125990266,0.0336739527644311,0.0041552187417412,-0.0164172998321909,0.0295187340226898,0.0191192393728473,0.020057355804945,0.0191192393728473,0.0864185330594741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.2275340408086776,0.0272579286247491,0.7452080249786377,UP
CAT,2023-05-15,0.6916915119077554,0,-63523.03030303022,0.6237054047882411,401086.9696969698,0,37.839588168835654,-0.2855280390325614,-0.2855280390325614,0.2215187062962572,40.45740215643446,25,5.538347921445598,-0.0181135708498061,-0.041439172764611,-59.542597843565545,-0.0162950075635149,-0.0275235549254511,-0.0568420678725072,0.0112285473619361,0.003674595810055,0.0197803419257344,0.003674595810055,0.2014852093100855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0293055679649114,0.9600192904472352,0.0106751741841435,NEUTRAL
REGN,2024-05-15,1.6310204530459644,0,-39115.151515151534,1.2785535729678477,-97045.15151515148,0,79.68941929850095,8.001160246382401,8.001160246382401,0.8142859476273493,90.54779059662448,25,19.4622695639948,0.0324342820566071,0.0376572359813632,-9.452209403375525,0.0234891785569686,0.0827135840879589,0.0854649097348134,-0.0592244055309902,0.0034124188820098,0.0228947318999872,0.0034124188820098,0.0201535543417955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1873819530010223,0.0289976485073566,0.7836204171180725,NEUTRAL
TMO,2024-04-15,0.8836225355007794,0,-13004.84848484844,0.8645156424791665,-5964.848484848361,0,41.24151965577403,-2.5144902342666526,-2.5144902342666526,-0.1426303410988894,9.48613835176301,25,11.025815470402806,-0.0294771921039876,-0.0230392960611655,-90.513861648237,-0.0361610165630175,-0.0339079630230898,-0.0449884041412685,-0.0022530535399276,0.0097129532520874,0.0284026523857739,0.0097129532520874,0.0754911003378328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0324867032468318,0.9561793208122252,0.0113339480012655,UP
TXN,2023-09-15,1.9837185227578775,1,347938.18181818165,2.149188745590389,-932431.818181818,0,38.1883795504993,-0.1916074391254085,-0.1916074391254085,0.0241010211913294,2.1517823536654856,25,2.7801087549863603,-0.0253845014100652,-0.0539951134678253,-97.84821764633452,-0.0123892467405305,-0.0323693819798074,-0.0189431067359906,0.0199801352392768,0.0009635382344833,0.0244871377162346,0.0009635382344833,0.1294778568625452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0220004133880138,0.9670163989067078,0.0109832435846328,DOWN
TMO,2023-05-15,0.860625660799801,0,66686.06060606061,0.8391854358451891,41736.06060606055,0,35.10610920552517,-2.865369303770679,-2.865369303770679,0.1481506657542521,15.38819813136052,25,12.979854917095054,-0.0394908759592149,-0.060392906946253,-84.61180186863947,-0.0348335495670019,-0.0452509315207517,-0.1102956225965403,0.0104173819537498,-0.0007624703453725,0.0098045105358847,-0.0007624703453725,0.1415324890021985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0325667113065719,0.95583176612854,0.0116014722734689,DOWN
HON,2024-04-15,1.084919822586148,0,72160.60606060599,1.1437090427789407,-214639.3939393939,0,41.169445693437424,-0.6379812874201065,-0.6379812874201065,0.0842839621153717,6.304986841086053,25,3.28354502835844,-0.0204252802113404,-0.0194345876778313,-93.69501315891397,-0.0188106493716992,-0.039453539179015,-0.0184633194012819,0.0206428898073157,0.009940935356192,0.0268033557166389,0.009940935356192,0.0736122946902967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0266501102596521,0.9638329148292542,0.0095169683918356,NEUTRAL
REGN,2024-04-15,1.2456340167046318,0,29166.666666666668,1.5529339375939226,-68493.33333333334,0,21.25590524778795,-6.339216572136462,-6.339216572136462,-0.0955675628681961,4.249296874028447,25,16.950184725912816,-0.0457257259105189,-0.0603079167641904,-95.75070312597155,-0.0425367168242282,-0.0729899478182498,-0.0683379957219915,0.0304532309940216,0.0117939862355952,0.0284365539624077,0.0117939862355952,0.0999367912704543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0324035473167896,0.9562495350837708,0.0113469697535038,NEUTRAL
INTU,2023-11-15,1.1522509056141343,0,-20599.99999999996,1.087143651234813,-171849.9999999998,0,85.55258586744904,6.9902018115083235,6.9902018115083235,1.02588893561485,87.66367256993088,25,12.912998989580885,0.0688103566377397,0.0675624030327247,-12.336327430069126,0.0634783976599235,0.1356786340549953,0.0533159592051102,-0.0722002363950717,0.0062461777099441,0.0220934843858575,0.0062461777099441,0.0202635674935578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.13408724963665,0.02164545096457,0.8442673087120056,NEUTRAL
AXP,2023-09-15,1.9416667111578565,1,242771.51515151517,2.512469775474957,-744818.4848484843,0,66.5851783591247,0.7718616556242,0.7718616556242,1.1781707995162165,92.97816677031317,25,2.2624617694270848,0.0211158132264573,-0.0069872518284337,-7.0218332296868295,0.0401448666771193,0.0364578520060452,0.0197408891480113,0.0036870146710741,0.0015453344433891,0.0154909246790455,0.0015453344433891,0.0945911826049463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1597578972578048,0.0365450792014598,0.8036970496177673,DOWN
KO,2024-08-15,0.9631653335245136,0,-1241444.8484848477,0.7888583569662531,-1413954.848484847,0,60.5263431881692,-0.0408374106918769,-0.0408374106918769,0.7214411163008884,69.18465558871343,25,1.0337500911611603,0.0184323372127347,0.0564843215502385,-30.815344411286578,-0.0011640576394462,0.0101532458647322,0.0530757964871275,-0.0113173035041784,0.0005833364211441,0.0061206376003275,0.0005833364211441,0.0146402396226372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0352949313819408,0.9517802000045776,0.0129249095916748,UP
NKE,2024-11-15,1.466959952832328,0,114845.45454545466,1.4546659677936618,-424464.5454545441,0,40.44186536517103,0.0299050489776417,0.0299050489776417,0.3547633599019857,35.40236013779813,25,1.489104043540482,-0.0146949446349787,-0.0522181909212214,-64.59763986220187,0.010279505994186,-0.0179348770852939,-0.0754944104722831,0.0282143830794799,0.0042283626153821,0.0268421173095701,0.0042283626153821,0.3712695871474713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1905429363250732,0.4613243341445923,0.3481327891349792,NEUTRAL
ACN,2023-12-15,1.5346585560714765,1,160904.8484848484,2.0354613649478046,-313915.15151515143,0,79.50635348966846,0.0322055954722406,0.0322055954722406,0.9157596223247858,83.44140790155956,25,4.380328305672212,0.0271270819022842,0.0797064936340434,-16.558592098440446,0.0205201466308315,0.0180145204654385,0.0514176384885172,0.002505626165393,-0.0125170071351865,0.0316451701271107,-0.0125170071351865,0.0080989094644865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.2495574206113815,0.0274286326020956,0.7230139374732971,UP
REGN,2023-05-15,0.7707133266923644,0,-51883.03030303028,0.6500219170075979,-26333.030303030293,0,36.27379513990708,-4.980731972791467,-4.980731972791467,0.208264800845798,14.441606349568932,25,17.26383300763045,-0.0296369748900247,-0.0470304879710834,-85.55839365043107,-0.0015423630697402,-0.069119390192753,-0.08390464006274,0.0675770271230128,0.0006180428267565,0.0121104154424083,0.0006180428267565,0.1033848750470208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0270716901868581,0.9624037146568298,0.0105246677994728,NEUTRAL
CI,2024-08-15,0.933683348227584,0,-246529.69696969684,0.7170688114387846,-143389.69696969696,0,45.26471901457416,-0.3329092639641787,-0.3329092639641787,0.4888324614715639,44.85387511765315,25,9.473238831113052,0.0043060971475251,0.0041802115102738,-55.14612488234685,0.0050145469388058,0.0123271117045233,-0.0112180816901524,-0.0073125647657175,0.0077037437505345,0.0150823639095377,0.0077037437505345,0.0755350441349229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.164267748594284,0.5018683075904846,0.3338639736175537,UP
ABT,2023-09-15,1.7295010602002092,0,245108.4848484848,1.9751256858157893,-492851.5151515149,0,38.98301004215979,0.1342561953893477,0.1342561953893477,0.281805925096619,36.14670128107171,25,1.6099442775654311,-0.0130851750761378,-0.0419365212848044,-63.85329871892829,0.0100266459975133,-0.0112732968173789,-0.0304013697644647,0.0212999428148923,0.0019482869829452,0.0137092469969226,0.0019482869829452,0.1216439291826761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1459776908159256,0.6047294735908508,0.2492928504943847,DOWN
DIS,2024-11-15,1.3850868056305887,1,3378672.1212121206,2.8510020496470054,-5010337.878787877,0,93.02645678958214,1.5538427249396305,1.5538427249396305,1.294219070085309,99.45972201954665,25,2.7595233970051987,0.1465917215569518,0.2042141296886908,-0.5402779804533469,0.1621894630487792,0.2011273046876192,0.1829769796044944,-0.0389378416388399,0.0103555294186019,0.044807278380102,0.0103555294186019,0.0656948331182574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.2889470160007477,0.0345462560653686,0.676506757736206,NEUTRAL
EOG,2023-08-15,0.7528239140060482,0,-354054.5454545453,0.5593255336200772,94545.45454545465,0,49.55921185779131,-0.4694018596781153,-0.4694018596781153,0.5093892300898343,39.2472135724644,25,2.910940887132273,0.0089892071062111,0.0785286461468686,-60.7527864275356,0.0057632327133672,-0.0198102787452434,0.0518856198485766,0.0255735114586106,-0.0054761651001327,0.0182777568832299,-0.0054761651001327,0.1083521061317912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.5238783955574036,0.1304874122142791,0.3456341624259949,DOWN
SCHW,2023-02-15,0.8196104852482647,0,-794054.5454545454,0.4290135701888467,-339734.54545454506,0,58.351492160339134,0.354178847270212,0.354178847270212,0.7610534703520052,85.34402435194376,25,2.120270763621974,0.0106356491588346,0.0047890247167354,-14.655975648056234,0.00149313017167,0.0316981410318193,-0.0079826109510852,-0.0302050108601492,-0.0050761673199606,0.014683926035508,-0.0050761673199606,0.1255939836543015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0240378882735967,0.9639425873756408,0.0120195457711815,DOWN
VZ,2024-08-15,1.3113043165316594,0,-1258238.181818181,0.8960382318389287,-2375628.1818181803,0,49.45299966060235,0.0004804127290367,0.0004804127290367,0.4073585846429595,17.391354193564155,25,0.7141590252796968,-0.0104945303129671,-0.0077916240434968,-82.60864580643585,-0.0118460018751539,-0.0198284397383992,-0.0482528788064552,0.0079824378632452,-0.001466908057362,0.0225268894590593,-0.001466908057362,0.0583254781961931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0262803751975297,0.9641852974891664,0.009534303098917,UP
MCD,2023-11-15,0.992089168245752,0,-111866.06060606056,0.7840720059294704,-124996.0606060604,0,84.1783942028942,1.1599353947582094,1.1599353947582094,0.8083068381575698,85.3513930088493,25,3.3141143974308767,0.0205366263794805,0.0234370356288466,-14.648606991150698,0.0108415332904368,0.0321411501750787,0.0560872693091798,-0.0212996168846419,0.0034624291585463,0.0149763873271448,0.0034624291585463,0.0918867312498878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1592888385057449,0.5194558501243591,0.3212552964687347,UP
BKNG,2024-05-15,0.7065217391304348,0,-30102.42424242423,0.7666407666407666,26037.575757575774,0,73.29978909836177,31.303557491540083,31.303557491540083,0.8959944967210215,95.44075015199776,25,89.63161290632628,0.0439411238826639,0.0652511662227408,-4.559249848002234,0.0362102560257115,0.1103422853074997,0.1012278915819591,-0.0741320292817881,0.0027617285963455,0.0126002547451085,0.0027617285963455,0.0295469295614883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1739263087511062,0.0307567529380321,0.7953169345855713,NEUTRAL
ADBE,2023-08-15,0.9548409383537984,0,-86728.48484848479,0.6562973862146251,-97908.48484848478,0,51.89067381775188,-3.9037918512449536,-3.9037918512449536,0.3735578143558726,28.53269126035486,25,13.615718296595984,0.0005442660146194,0.0391661959488265,-71.46730873964513,-0.0036495648636322,-0.0553632575679262,-0.0254212816981909,0.051713692704294,-0.0074677346367879,0.0115365694036935,-0.0074677346367879,0.061923518072837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0260633919388055,0.9621204733848572,0.0118161104619503,NEUTRAL
DUK,2023-09-15,1.840263553188584,1,403209.696969697,2.755030331768357,-829300.3030303027,0,66.98681812918599,0.7016138231065293,0.7016138231065293,1.0034400655525546,91.03584493210997,25,1.593604579287992,0.0417972902435423,0.0455419450275524,-8.964155067890049,0.0457044211842465,0.071847092445455,0.049393852304169,-0.0261426712612085,-0.0011523141168337,0.0120621100278127,-0.0011523141168337,0.0867240367415824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1229255646467208,0.0250564608722925,0.8520179986953735,DOWN
WFC,2023-03-15,0.8828498278871345,0,5787756.363636362,1.8947445966792344,3300826.363636358,0,24.552930448804343,-0.8504132104277282,-0.8504132104277282,0.013215238874842,8.23526370240504,25,1.5848037673329292,-0.1104617150986995,-0.1351451596736428,-91.76473629759496,-0.1138229487981292,-0.1677377532125389,-0.1989690423443872,0.0539148044144096,-0.0465518939075375,0.0234986352247956,-0.0465518939075375,0.2649992005492272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0240869615226984,0.9650189876556396,0.010894039645791,DOWN
CVX,2024-03-15,1.978955542613085,1,275059.9999999998,2.2150850735565744,-2548389.999999999,0,53.19026886958723,0.2494571411341318,0.2494571411341318,0.8009504028205698,84.09828583285318,25,2.6310905859423293,0.0229453301417772,0.0432772661446766,-15.901714167146814,0.0378301387993909,0.0179306481589678,0.0070568482217012,0.019899490640423,-0.0032754473460935,0.0168824993618819,-0.0032754473460935,0.074573935401191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.2386911362409591,0.0381026603281497,0.7232062220573425,NEUTRAL
COST,2023-12-15,2.2471488710294683,1,477478.7878787878,4.12076382699501,-1002681.212121212,0,81.71260003789824,4.302178267889083,4.302178267889083,1.115345920670824,96.12903501422755,25,9.88054787062156,0.0791118192230192,0.1350734027607988,-3.8709649857724258,0.0786533839636549,0.1049392633978545,0.1386842047930283,-0.0262858794341995,0.0169947514272899,0.033328144790043,0.0169947514272899,0.0046231908140744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.2413772046566009,0.0254065226763486,0.7332162857055664,UP
CRM,2023-05-15,0.8025079483490524,0,44610.30303030321,0.9728578641784312,720530.303030303,0,70.60544855514308,0.4391456116769956,0.4391456116769956,0.8503442193664297,81.22208172221161,25,4.495567749890532,0.0273139341829121,0.0567998848312993,-18.7779182777884,0.0274380939283878,0.0280094254251357,0.0317129143897227,-0.0005713314967479,0.0096129346188852,0.0143312793567868,0.0096129346188852,0.0143010069718424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1880923807621002,0.0339752696454525,0.777932345867157,UP
COP,2023-05-15,1.0934327732036768,0,-337997.57575757604,1.0261471453630826,-498247.57575757575,0,46.75325596957324,-0.0034202231403368,-0.0034202231403368,0.4548440813294723,63.599867197797394,25,2.5604284701668383,-0.0028984730006118,-0.0095730287327676,-36.400132802202606,-0.0009210425109181,-0.0168041952450521,-0.0454779453280981,0.0158831527341339,0.0041449628597538,0.0200342074608455,0.0041449628597538,0.2569108219532787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0350472182035446,0.9524821043014526,0.0124706272035837,UP
ELV,2023-09-15,1.3597207654877148,0,16510.303030303035,1.5746714456391877,-112639.696969697,0,41.6309415288449,-0.7365927135105981,-0.7365927135105981,0.1994112185790812,24.27924016904571,25,7.903686480721193,-0.0176633779724357,-0.0278265987470781,-75.7207598309543,-0.0152199860555555,0.0031250689589743,-0.0348049184875353,-0.0183450550145298,-0.0035106799276282,0.0174345109158236,-0.0035106799276282,0.1859671443679076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.024504343047738,0.9661850333213806,0.0093105500563979,NEUTRAL
MSFT,2024-08-15,1.0983085114265452,0,-1669811.515151515,0.8617777735327694,-2115301.5151515137,0,47.19439912537225,1.50125999645938,1.50125999645938,0.5732113006516698,77.75148679864766,25,9.850234363626363,0.0078889900442678,-0.0318544485178741,-22.24851320135233,0.0474281628362078,0.0112174303723546,-0.042194417765885,0.0362107324638532,0.008867804742201,0.0082181557641077,0.008867804742201,0.0994152686255115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.3806567192077636,0.0323362313210964,0.5870070457458496,NEUTRAL
CI,2023-02-15,1.1910948707538231,0,-131217.5757575757,1.1120903976219132,-135007.5757575756,0,36.259314536853545,0.2569868554299672,0.2569868554299672,0.3842861782768462,43.70792581365652,25,6.772363643260255,-0.0108785934122853,-0.0531640854657564,-56.29207418634348,0.0288765948187066,-0.0469230253689827,-0.031716267992173,0.0757996201876893,-0.0017370003843174,0.0188060339514697,-0.0017370003843174,0.1221076468066071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1604513078927993,0.0308810044080019,0.8086677193641663,NEUTRAL
MRK,2023-09-15,1.4627772584346053,0,159903.0303030305,1.4581833144738197,-980736.9696969696,0,43.26693303309437,-0.0728150532739924,-0.0728150532739924,0.3532289378744261,56.68342288828786,25,1.6449031019172295,-0.0026268394314907,0.0034572912921504,-43.31657711171214,-0.0073087203819259,-0.0066710556111885,-0.0061238334161155,-0.0006376647707374,-0.0011086066147481,0.0154457836341306,-0.0011086066147481,0.0892080582588733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0236337855458259,0.967115581035614,0.0092506445944309,NEUTRAL
BA,2024-04-15,0.7575584272495541,0,317783.63636363635,0.8385733129892496,1521143.6363636367,0,15.88083404691072,-1.3283089944557993,-1.3283089944557993,-0.0195021325845537,1.1218896574358392,25,4.022856576102121,-0.0781192152571775,-0.1341718499729499,-98.87811034256416,-0.07567740922634,-0.114406293803595,-0.0805894458634411,0.0387288845772549,0.0070185928633866,0.0213774966560517,0.0070185928633866,0.3727293041629675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0302241668105125,0.9569173455238342,0.0128584876656532,DOWN
META,2023-03-15,1.3102860484503116,0,757167.2727272728,1.448083576020727,-3948752.7272727233,0,77.85476187307881,0.5561948050784542,0.5561948050784542,1.099232969842738,99.90040235305996,25,6.824361247440889,0.0986373039928929,0.2177412834522394,-0.0995976469400441,0.0690921637772887,0.1402951002508141,0.1017939265037253,-0.0712029364735253,-0.0055150312685327,0.0359678805450713,-0.0055150312685327,0.1651187801237203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1776966601610183,0.0306546259671449,0.7916486859321594,UP
NOW,2024-05-15,1.4085442268484747,0,-19034.54545454541,1.1006284712072494,-138044.54545454538,0,63.54027086546046,5.301750952883461,5.301750952883461,1.061330050702025,99.0441870347172,25,18.465711321149552,0.0428967669044187,0.0176752901314967,-0.955812965282798,0.0548381848477266,0.1093333288228273,0.032751707132034,-0.0544951439751006,0.0116127670235241,0.0462328767123287,0.0116127670235241,0.0671515472552707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1956266313791275,0.0252792071551084,0.7790940999984741,DOWN
GOOGL,2023-09-15,1.5745576062594568,0,1212315.757575757,1.5307517299304567,-3053474.242424241,0,73.91858041046983,0.0861758944210975,0.0861758944210975,0.7670339250452612,84.81317431126487,25,2.487133418720274,0.022559670961876,0.0628159978457898,-15.18682568873512,0.0074792352366497,0.0090326991924774,0.0575739636433472,-0.0015534639558276,-0.0008689263152648,0.0147848137997492,-0.0008689263152648,0.009372685528352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.2695769369602203,0.4007155001163482,0.3297075629234314,DOWN
BLK,2023-11-15,1.215442659207702,0,-20522.42424242429,1.1420712839515603,-131412.42424242423,0,83.50564991121598,9.160522763302016,9.160522763302016,1.0676634408427268,97.84611837858476,25,13.410956005805769,0.0864842253298468,0.0890641299951665,-2.153881621415234,0.0822811777483361,0.150322188737251,0.1494267317832422,-0.0680410109889149,0.0011759741197218,0.0195081361997486,0.0011759741197218,0.0733294628482866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1420718729496002,0.0217628646641969,0.8361653089523315,UP
NVDA,2024-10-15,1.4888235877767604,0,2253231.5151515133,1.3547374810906283,-23078288.484848466,0,61.333719652227465,1.2322274927834522,1.2322274927834522,0.7399264367265848,67.29352676261786,25,4.925728965442262,0.0407946274710443,0.1009324866365,-32.706473237382134,-0.0097071388060205,0.1247864869065848,0.1385069154654523,-0.1344936257126054,-0.0014486878498026,0.0712990656357052,-0.0014486878498026,0.0649951943386984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.024796973913908,0.9636577367782592,0.0115452259778976,UP
SBUX,2024-02-15,1.0790746066203014,0,-316376.3636363632,0.8051147184184275,156523.6363636366,0,53.47024704085054,0.1376009793912609,0.1376009793912609,0.4585602882208337,30.549860933249377,25,2.050653572272587,-0.0076814867823799,-0.0097253063998707,-69.45013906675062,-0.0348898504358244,0.0044002304109465,0.0047230448843125,-0.0392900808467709,-0.000425403701352,0.0131872581077025,-0.000425403701352,0.1749995711954076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.0287998784333467,0.959226369857788,0.0119737489148974,NEUTRAL
XOM,2023-09-15,1.767638597564156,1,1075150.3030303027,2.3443864367881573,-2468299.6969696963,0,73.20148281285104,0.407101568149089,0.407101568149089,0.8037448049597778,80.85923931541724,25,1.9320922216297467,0.0319277255679117,0.0808181826257387,-19.140760684582755,0.0094280891801972,0.0495546577295513,0.0765680598434468,-0.0401265685493541,-0.0052312282171697,0.0170483639543403,-0.0052312282171697,0.0165179216652982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.1804224103689193,0.3231992721557617,0.4963783919811249,NEUTRAL
TMUS,2023-02-15,1.2834472902943312,0,-347846.66666666657,1.060989968258009,-649216.6666666663,0,47.48896226225679,0.0496615243905379,0.0496615243905379,0.6636343895264782,61.34465984256381,25,2.7580320892371453,0.0120454811156536,0.0195057470210397,-38.65534015743619,0.0260067376304287,-0.0226533935430625,0.0113092405332453,0.0486601311734912,-0.0050849364328249,0.0100858366644127,-0.0050849364328249,0.0442414709524717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7,0.2008834034204483,0.0249096527695655,0.7742068767547607,DOWN
